2017-05-06 23:31:02 | 当前余额：37.780037
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103056 交易关闭,千位 单
2017-05-06 23:31:02 | 20170103057 交易关闭,个位 大
2017-05-06 23:31:02 | 20170103061  百位开9连大,交易20期内开启
2017-05-06 23:31:02 | 20170103067  百位开2连 大
2017-05-06 23:31:02 | ------百位大开始交易------
2017-05-06 23:31:02 | 投注 百位大 1.0
2017-05-06 23:31:02 | 20170103068  百位开3连 大
2017-05-06 23:31:02 | 跟注 百位大 3.0
2017-05-06 23:31:02 | 盈利 百位大
2017-05-06 23:31:02 | ------百位大结束交易------
2017-05-06 23:31:02 | 当前余额：39.600037
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103071  百位开2连 大
2017-05-06 23:31:02 | ------百位大开始交易------
2017-05-06 23:31:02 | 投注 百位大 1.0
2017-05-06 23:31:02 | 盈利 百位大
2017-05-06 23:31:02 | ------百位大结束交易------
2017-05-06 23:31:02 | 当前余额：40.540035
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103074  百位开2连 大
2017-05-06 23:31:02 | ------百位大开始交易------
2017-05-06 23:31:02 | 投注 百位大 1.0
2017-05-06 23:31:02 | 盈利 百位大
2017-05-06 23:31:02 | ------百位大结束交易------
2017-05-06 23:31:02 | 当前余额：41.480034
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103077  百位开2连 大
2017-05-06 23:31:02 | ------百位大开始交易------
2017-05-06 23:31:02 | 投注 百位大 1.0
2017-05-06 23:31:02 | 盈利 百位大
2017-05-06 23:31:02 | ------百位大结束交易------
2017-05-06 23:31:02 | 当前余额：42.420033
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103081  百位开2连 大
2017-05-06 23:31:02 | ------百位大开始交易------
2017-05-06 23:31:02 | 投注 百位大 1.0
2017-05-06 23:31:02 | 盈利 百位大
2017-05-06 23:31:02 | ------百位大结束交易------
2017-05-06 23:31:02 | 当前余额：43.36003
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103084 交易关闭,百位 大
2017-05-06 23:31:02 | 20170103104  十位开10连小,交易20期内开启
2017-05-06 23:31:02 | 20170103108  十位开2连 小
2017-05-06 23:31:02 | ------十位小开始交易------
2017-05-06 23:31:02 | 投注 十位小 1.0
2017-05-06 23:31:02 | 盈利 十位小
2017-05-06 23:31:02 | ------十位小结束交易------
2017-05-06 23:31:02 | 当前余额：44.30003
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103112  万位开8连双,交易20期内开启
2017-05-06 23:31:02 | 20170103114  十位开2连 小
2017-05-06 23:31:02 | ------十位小开始交易------
2017-05-06 23:31:02 | 投注 十位小 1.0
2017-05-06 23:31:02 | 盈利 十位小
2017-05-06 23:31:02 | ------十位小结束交易------
2017-05-06 23:31:02 | 当前余额：45.24003
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170103117  十位开2连 小
2017-05-06 23:31:02 | ------十位小开始交易------
2017-05-06 23:31:02 | 投注 十位小 1.0
2017-05-06 23:31:02 | 盈利 十位小
2017-05-06 23:31:02 | ------十位小结束交易------
2017-05-06 23:31:02 | 当前余额：46.180027
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104002  十位开2连 小
2017-05-06 23:31:02 | ------十位小开始交易------
2017-05-06 23:31:02 | 投注 十位小 1.0
2017-05-06 23:31:02 | 盈利 十位小
2017-05-06 23:31:02 | ------十位小结束交易------
2017-05-06 23:31:02 | 当前余额：47.120026
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104006  万位开2连 双
2017-05-06 23:31:02 | ------万位双开始交易------
2017-05-06 23:31:02 | 投注 万位双 1.0
2017-05-06 23:31:02 | 20170104007 交易关闭,十位 小
2017-05-06 23:31:02 | 盈利 万位双
2017-05-06 23:31:02 | ------万位双结束交易------
2017-05-06 23:31:02 | 当前余额：48.060024
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104015 交易关闭,万位 双
2017-05-06 23:31:02 | 20170104020  千位开9连大,交易20期内开启
2017-05-06 23:31:02 | 2017-01-03收益22.059986
2017-05-06 23:31:02 | 20170104025  千位开2连 大
2017-05-06 23:31:02 | ------千位大开始交易------
2017-05-06 23:31:02 | 投注 千位大 1.0
2017-05-06 23:31:02 | 盈利 千位大
2017-05-06 23:31:02 | ------千位大结束交易------
2017-05-06 23:31:02 | 当前余额：49.000023
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104030  千位开2连 大
2017-05-06 23:31:02 | ------千位大开始交易------
2017-05-06 23:31:02 | 投注 千位大 1.0
2017-05-06 23:31:02 | 盈利 千位大
2017-05-06 23:31:02 | ------千位大结束交易------
2017-05-06 23:31:02 | 当前余额：49.94002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104037  千位开2连 大
2017-05-06 23:31:02 | ------千位大开始交易------
2017-05-06 23:31:02 | 投注 千位大 1.0
2017-05-06 23:31:02 | 20170104038  千位开3连 大
2017-05-06 23:31:02 | 跟注 千位大 3.0
2017-05-06 23:31:02 | 盈利 千位大
2017-05-06 23:31:02 | ------千位大结束交易------
2017-05-06 23:31:02 | 当前余额：51.76002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104041  千位开2连 大
2017-05-06 23:31:02 | ------千位大开始交易------
2017-05-06 23:31:02 | 投注 千位大 1.0
2017-05-06 23:31:02 | 20170104042  千位开3连 大
2017-05-06 23:31:02 | 跟注 千位大 3.0
2017-05-06 23:31:02 | 20170104043 交易关闭,千位 大
2017-05-06 23:31:02 | 盈利 千位大
2017-05-06 23:31:02 | ------千位大结束交易------
2017-05-06 23:31:02 | 当前余额：53.58002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104043  百位开9连双,交易20期内开启
2017-05-06 23:31:02 | 20170104049  百位开2连 双
2017-05-06 23:31:02 | ------百位双开始交易------
2017-05-06 23:31:02 | 投注 百位双 1.0
2017-05-06 23:31:02 | 20170104050  百位开3连 双
2017-05-06 23:31:02 | 跟注 百位双 3.0
2017-05-06 23:31:02 | 20170104051  百位开4连 双
2017-05-06 23:31:02 | 跟注 百位双 7.0
2017-05-06 23:31:02 | 20170104052  百位开5连 双
2017-05-06 23:31:02 | 跟注 百位双 15.0
2017-05-06 23:31:02 | 盈利 百位双
2017-05-06 23:31:02 | ------百位双结束交易------
2017-05-06 23:31:02 | 当前余额：56.680023
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104055  百位开2连 双
2017-05-06 23:31:02 | ------百位双开始交易------
2017-05-06 23:31:02 | 投注 百位双 1.0
2017-05-06 23:31:02 | 20170104056  百位开3连 双
2017-05-06 23:31:02 | 跟注 百位双 3.0
2017-05-06 23:31:02 | 20170104056  十位开8连小,交易20期内开启
2017-05-06 23:31:02 | 盈利 百位双
2017-05-06 23:31:02 | ------百位双结束交易------
2017-05-06 23:31:02 | 当前余额：58.500023
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104059  十位开2连 小
2017-05-06 23:31:02 | ------十位小开始交易------
2017-05-06 23:31:02 | 投注 十位小 1.0
2017-05-06 23:31:02 | 盈利 十位小
2017-05-06 23:31:02 | ------十位小结束交易------
2017-05-06 23:31:02 | 当前余额：59.44002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104064  百位开2连 双
2017-05-06 23:31:02 | ------百位双开始交易------
2017-05-06 23:31:02 | 投注 百位双 1.0
2017-05-06 23:31:02 | 20170104065  百位开3连 双
2017-05-06 23:31:02 | 跟注 百位双 3.0
2017-05-06 23:31:02 | 20170104066 交易关闭,百位 双
2017-05-06 23:31:02 | 盈利 百位双
2017-05-06 23:31:02 | ------百位双结束交易------
2017-05-06 23:31:02 | 当前余额：61.26002
2017-05-06 23:31:02 | -------------------
2017-05-06 23:31:02 | 20170104078  十位开2连 小
2017-05-06 23:31:02 | ------十位小开始交易------
